Date,Time,Load,Hydropower,Wind onshore,Wind offshore,Photovoltaics
2017-06-09,00:00,47853.25,2195.50,0.1689,0.4253,0.0
2017-06-09,01:00,46012.5,2183.25,0.1713,0.363,0.0
2017-06-09,02:00,44612.5,2150.50,0.176,0.3587,0.0
2017-06-09,03:00,44565.75,2140.25,0.1877,0.3799,0.0
2017-06-09,04:00,45368.75,2143.25,0.1967,0.3879,0.0001
2017-06-09,05:00,48512.75,2165.25,0.1919,0.3142,0.0074
2017-06-09,06:00,55794.75,2242.25,0.1609,0.2514,0.0522
2017-06-09,07:00,61659.75,2270.25,0.1188,0.2329,0.1453
2017-06-09,08:00,65026.25,2272.50,0.0811,0.1384,0.2634
2017-06-09,09:00,65969.5,2241.50,0.0752,0.1343,0.37
2017-06-09,10:00,67677.75,2151.75,0.0941,0.1466,0.4321
2017-06-09,11:00,69263.25,2155.75,0.1421,0.1611,0.4505
2017-06-09,12:00,68637.25,2161.25,0.1876,0.1966,0.4455
2017-06-09,13:00,66943.25,2126.50,0.2437,0.2038,0.4167
2017-06-09,14:00,65509.5,2133.75,0.2689,0.2268,0.369
2017-06-09,15:00,64566.75,2152.00,0.2716,0.2116,0.317
2017-06-09,16:00,63609.25,2146.75,0.2703,0.2854,0.2573
2017-06-09,17:00,63730.25,2142.50,0.2657,0.4141,0.194
2017-06-09,18:00,62655.25,2144.25,0.2428,0.4806,0.132
2017-06-09,19:00,61451.75,2131.25,0.2081,0.5487,0.0681
2017-06-09,20:00,58768.75,2114.25,0.1814,0.5201,0.0202
2017-06-09,21:00,56025.5,2151.25,0.1689,0.4091,0.0014
2017-06-09,22:00,53699.5,2183.00,0.1351,0.3118,0.0
2017-06-09,23:00,49868.5,2127.50,0.1097,0.2986,0.0
2017-06-10,00:00,46610.75,2122.00,0.1013,0.2311,0.0
2017-06-10,01:00,44541.5,2147.75,0.0946,0.1849,0.0
2017-06-10,02:00,42915.75,2151.75,0.0896,0.1509,0.0
2017-06-10,03:00,42296.75,2103.50,0.0893,0.1541,0.0
2017-06-10,04:00,42117.0,2122.50,0.086,0.1375,0.0001
2017-06-10,05:00,41777.5,2112.25,0.0823,0.114,0.0067
2017-06-10,06:00,44484.75,2176.50,0.0695,0.108,0.0488
2017-06-10,07:00,48294.75,2189.00,0.0393,0.1188,0.1427
2017-06-10,08:00,52506.25,2153.00,0.0303,0.1604,0.2762
2017-06-10,09:00,55062.5,2143.25,0.041,0.2005,0.4086
2017-06-10,10:00,56492.75,2169.75,0.0574,0.2218,0.5037
2017-06-10,11:00,57411.0,2189.00,0.065,0.2376,0.5411
2017-06-10,12:00,56048.5,2126.00,0.0693,0.2898,0.5574
2017-06-10,13:00,53651.25,2123.25,0.0712,0.3201,0.5674
2017-06-10,14:00,51791.25,2144.75,0.0664,0.2975,0.5525
2017-06-10,15:00,50607.0,2139.50,0.0558,0.2777,0.502
2017-06-10,16:00,50539.0,2105.50,0.0441,0.2074,0.4184
2017-06-10,17:00,50876.0,2126.00,0.0329,0.1615,0.3115
2017-06-10,18:00,51262.5,2143.75,0.0243,0.1459,0.1907
2017-06-10,19:00,50895.5,2154.50,0.02,0.1367,0.0883
2017-06-10,20:00,49289.25,2160.25,0.0122,0.1353,0.0253
2017-06-10,21:00,47703.5,2125.00,0.0075,0.2012,0.0014
2017-06-10,22:00,46938.75,2118.25,0.0119,0.3187,0.0
2017-06-10,23:00,43995.5,2079.75,0.0298,0.4835,0.0
2017-06-11,00:00,41107.25,2083.75,0.057,0.6568,0.0
2017-06-11,01:00,38944.25,2109.00,0.0863,0.7593,0.0
2017-06-11,02:00,37922.5,2083.25,0.1132,0.7906,0.0
2017-06-11,03:00,37374.75,2074.25,0.1288,0.8253,0.0
2017-06-11,04:00,37052.75,2077.75,0.1449,0.8019,0.0
2017-06-11,05:00,36274.75,2088.25,0.1476,0.7601,0.0069
2017-06-11,06:00,37476.5,2043.25,0.143,0.6987,0.0501
2017-06-11,07:00,40273.5,2001.50,0.1057,0.6685,0.1497
2017-06-11,08:00,44170.25,2004.00,0.0628,0.6458,0.2861
2017-06-11,09:00,47070.25,2030.00,0.0533,0.6602,0.4177
2017-06-11,10:00,48844.5,2031.50,0.0619,0.6486,0.5256
2017-06-11,11:00,50745.5,2011.50,0.0739,0.6236,0.5943
2017-06-11,12:00,50154.0,2024.25,0.0833,0.5606,0.6298
2017-06-11,13:00,48545.75,2059.25,0.0925,0.4845,0.6288
2017-06-11,14:00,47333.75,2046.25,0.1034,0.4136,0.5944
2017-06-11,15:00,46939.25,2070.00,0.1096,0.3782,0.5163
2017-06-11,16:00,47301.5,2108.25,0.1084,0.3212,0.4057
2017-06-11,17:00,48233.0,2064.25,0.1117,0.304,0.2797
2017-06-11,18:00,49623.5,2054.75,0.1087,0.3611,0.1551
2017-06-11,19:00,50044.25,2023.75,0.1082,0.3957,0.0632
2017-06-11,20:00,49717.0,2031.00,0.1174,0.4984,0.018
2017-06-11,21:00,49034.0,2041.00,0.1212,0.4561,0.001
2017-06-11,22:00,49227.5,2007.75,0.1523,0.3266,0.0
2017-06-11,23:00,46327.75,1998.25,0.1797,0.3673,0.0
2017-06-12,00:00,43650.5,2025.25,0.1748,0.4909,0.0
2017-06-12,01:00,42286.5,2014.25,0.1835,0.6091,0.0
2017-06-12,02:00,41216.0,1990.50,0.2092,0.7303,0.0
2017-06-12,03:00,41644.5,1973.75,0.238,0.7916,0.0
2017-06-12,04:00,43183.25,1990.50,0.2563,0.8031,0.0
2017-06-12,05:00,46532.0,1994.50,0.2561,0.8182,0.005
2017-06-12,06:00,55714.5,2029.50,0.2518,0.8262,0.0394
2017-06-12,07:00,62153.0,1983.50,0.2542,0.8401,0.1072
2017-06-12,08:00,66011.0,1937.75,0.2912,0.8655,0.1953
2017-06-12,09:00,67648.25,1992.75,0.3196,0.886,0.2857
2017-06-12,10:00,68810.75,1984.25,0.362,0.9054,0.3589
2017-06-12,11:00,69663.25,2011.00,0.4103,0.908,0.3938
2017-06-12,12:00,69934.75,2020.50,0.4538,0.9087,0.4299
2017-06-12,13:00,69705.5,2045.50,0.466,0.9193,0.4573
2017-06-12,14:00,68133.5,2046.00,0.47,0.9223,0.4699
2017-06-12,15:00,67369.25,2077.25,0.47,0.924,0.4405
2017-06-12,16:00,65638.25,2093.75,0.4621,0.9284,0.3731
2017-06-12,17:00,65085.5,2055.50,0.4547,0.9289,0.2833
2017-06-12,18:00,65178.0,2026.00,0.4367,0.9294,0.174
2017-06-12,19:00,63950.25,2049.25,0.4058,0.9325,0.0795
2017-06-12,20:00,61226.5,2040.00,0.3604,0.9347,0.0236
2017-06-12,21:00,58767.0,2070.75,0.3314,0.9308,0.0011
2017-06-12,22:00,56282.25,2035.00,0.3095,0.9301,0.0
2017-06-12,23:00,51754.25,2061.50,0.3064,0.9288,0.0
2017-06-13,00:00,48577.5,2099.25,0.2928,0.9195,0.0
2017-06-13,01:00,46897.75,2078.25,0.2807,0.9305,0.0
2017-06-13,02:00,45823.5,2104.25,0.2692,0.9234,0.0
2017-06-13,03:00,45796.5,2097.50,0.2587,0.9013,0.0
2017-06-13,04:00,46438.0,2087.25,0.2491,0.8466,0.0
2017-06-13,05:00,49015.25,2123.50,0.245,0.7691,0.0064
2017-06-13,06:00,56876.5,2133.50,0.2445,0.6752,0.0456
2017-06-13,07:00,62758.75,2135.25,0.2371,0.5763,0.1278
2017-06-13,08:00,66055.0,2119.75,0.2407,0.54,0.234
2017-06-13,09:00,67163.5,2128.25,0.2555,0.5059,0.3338
2017-06-13,10:00,68808.0,2132.75,0.2612,0.4686,0.3873
2017-06-13,11:00,69803.0,2105.00,0.2582,0.4587,0.416
2017-06-13,12:00,68830.25,2077.25,0.2629,0.4359,0.4382
2017-06-13,13:00,68415.5,2124.25,0.2587,0.4056,0.4553
2017-06-13,14:00,67459.5,2129.75,0.2529,0.3807,0.4482
2017-06-13,15:00,66383.75,2119.75,0.2506,0.365,0.4147
2017-06-13,16:00,64524.0,2094.00,0.245,0.3519,0.3661
2017-06-13,17:00,64440.5,2147.50,0.2324,0.3292,0.2803
2017-06-13,18:00,63466.5,2072.75,0.2183,0.3005,0.1763
2017-06-13,19:00,62755.5,2115.75,0.1918,0.2765,0.0877
2017-06-13,20:00,59840.5,2079.25,0.1591,0.2523,0.0273
2017-06-13,21:00,57219.25,2016.25,0.1309,0.2382,0.0019
2017-06-13,22:00,55030.5,2039.00,0.119,0.2443,0.0
2017-06-13,23:00,51012.25,2070.00,0.1202,0.2037,0.0
2017-06-14,00:00,47664.75,2075.00,0.1167,0.1654,0.0
2017-06-14,01:00,45597.0,2086.75,0.1054,0.1655,0.0
2017-06-14,02:00,44654.25,2104.50,0.0956,0.1662,0.0
2017-06-14,03:00,44481.75,2086.75,0.0838,0.1338,0.0
2017-06-14,04:00,45260.75,2104.00,0.0744,0.1232,0.0001
2017-06-14,05:00,47528.25,2105.25,0.0722,0.1211,0.0077
2017-06-14,06:00,54898.0,2121.00,0.0664,0.132,0.0529
2017-06-14,07:00,60652.5,2122.75,0.0504,0.1383,0.1511
2017-06-14,08:00,63857.25,2087.25,0.0513,0.1125,0.2794
2017-06-14,09:00,64847.5,2085.25,0.0492,0.0632,0.3964
2017-06-14,10:00,65905.25,2098.00,0.0411,0.0457,0.4926
2017-06-14,11:00,67146.25,2087.75,0.0356,0.0528,0.5646
2017-06-14,12:00,66647.0,2134.50,0.0337,0.0585,0.6134
2017-06-14,13:00,65937.0,2154.00,0.0356,0.059,0.6289
2017-06-14,14:00,64814.25,2181.25,0.0346,0.0631,0.6104
2017-06-14,15:00,63764.25,2182.25,0.0337,0.0643,0.5601
2017-06-14,16:00,62372.0,2186.75,0.0301,0.0562,0.473
2017-06-14,17:00,62010.5,2211.50,0.0265,0.0584,0.3572
2017-06-14,18:00,61271.0,2150.50,0.0228,0.0473,0.2185
2017-06-14,19:00,60208.75,2175.00,0.0229,0.0457,0.0969
2017-06-14,20:00,57770.5,2131.25,0.0288,0.0373,0.0277
2017-06-14,21:00,54987.0,2115.00,0.0438,0.0314,0.0018
2017-06-14,22:00,53246.5,2117.25,0.06,0.0376,0.0
2017-06-14,23:00,49501.75,2103.50,0.0635,0.0535,0.0
2017-06-15,00:00,46617.0,2122.25,0.0662,0.0647,0.0
2017-06-15,01:00,44723.25,2133.75,0.0654,0.0822,0.0
2017-06-15,02:00,43519.5,2099.75,0.0659,0.1191,0.0
2017-06-15,03:00,43245.0,2160.25,0.0673,0.1404,0.0
2017-06-15,04:00,42959.0,2064.25,0.0707,0.1677,0.0001
2017-06-15,05:00,42697.75,2095.00,0.0761,0.2018,0.0077
2017-06-15,06:00,45191.5,2085.00,0.0772,0.2348,0.0518
2017-06-15,07:00,49072.25,2126.25,0.0563,0.2672,0.1508
2017-06-15,08:00,52388.25,2167.00,0.0287,0.3228,0.2866
2017-06-15,09:00,54176.75,2137.50,0.0234,0.3676,0.4181
2017-06-15,10:00,55902.0,2115.75,0.0289,0.3491,0.5179
2017-06-15,11:00,57365.5,2128.25,0.0342,0.3202,0.5841
2017-06-15,12:00,57166.75,2110.00,0.0478,0.2824,0.6113
2017-06-15,13:00,55873.0,2122.00,0.0603,0.2868,0.6043
2017-06-15,14:00,54820.5,2157.75,0.0623,0.2967,0.5509
2017-06-15,15:00,54361.25,2138.25,0.0649,0.2865,0.4644
2017-06-15,16:00,54018.0,2085.75,0.0704,0.3291,0.3553
2017-06-15,17:00,54497.75,2069.25,0.0874,0.4365,0.2346
2017-06-15,18:00,54189.5,2061.50,0.1166,0.5456,0.1365
2017-06-15,19:00,54400.5,2057.00,0.1313,0.6116,0.0659
2017-06-15,20:00,53332.5,2060.00,0.1351,0.6575,0.0204
2017-06-15,21:00,51650.75,2071.00,0.1617,0.5961,0.0019
2017-06-15,22:00,50201.25,2074.25,0.1974,0.4835,0.0
2017-06-15,23:00,46962.25,2084.50,0.2128,0.4516,0.0
2017-06-16,00:00,44376.25,2074.75,0.2016,0.5062,0.0
2017-06-16,01:00,42555.0,2090.25,0.1769,0.482,0.0
2017-06-16,02:00,41517.0,2072.00,0.172,0.5188,0.0
2017-06-16,03:00,41299.25,2065.00,0.1854,0.6473,0.0
2017-06-16,04:00,42787.75,2115.75,0.1996,0.754,0.0001
2017-06-16,05:00,45086.25,2112.25,0.2135,0.7686,0.0059
2017-06-16,06:00,52092.25,2110.25,0.2244,0.7467,0.0436
2017-06-16,07:00,57973.0,2116.00,0.2299,0.7277,0.1126
2017-06-16,08:00,61494.25,2055.75,0.2543,0.7141,0.1997
2017-06-16,09:00,62633.75,2022.75,0.295,0.7407,0.3056
2017-06-16,10:00,64236.75,2088.25,0.3329,0.7618,0.3909
2017-06-16,11:00,65625.5,2116.00,0.376,0.7741,0.4266
2017-06-16,12:00,64961.25,2099.00,0.41,0.7998,0.4424
2017-06-16,13:00,63215.25,2085.75,0.4321,0.7909,0.4425
2017-06-16,14:00,61531.25,2110.25,0.4588,0.7994,0.4236
2017-06-16,15:00,60739.0,2108.00,0.4783,0.8074,0.3769
2017-06-16,16:00,60084.75,2105.50,0.4938,0.7497,0.3193
2017-06-16,17:00,59895.25,2129.75,0.497,0.7124,0.2308
2017-06-16,18:00,59384.0,2133.25,0.4782,0.7173,0.1418
2017-06-16,19:00,58666.75,2134.75,0.4448,0.6859,0.0721
2017-06-16,20:00,56276.5,2172.50,0.4015,0.6616,0.0248
2017-06-16,21:00,53822.25,2096.50,0.3656,0.6145,0.0022
2017-06-16,22:00,51967.0,2162.50,0.3408,0.559,0.0
2017-06-16,23:00,48551.0,2129.75,0.3392,0.5646,0.0
2017-06-17,00:00,44963.5,2068.00,0.3355,0.6119,0.0
2017-06-17,01:00,42724.25,2109.25,0.3347,0.6661,0.0
2017-06-17,02:00,41873.5,2143.50,0.3264,0.6502,0.0
2017-06-17,03:00,41538.5,2153.50,0.3187,0.5961,0.0
2017-06-17,04:00,41243.5,2112.00,0.3021,0.5815,0.0
2017-06-17,05:00,41268.25,2117.00,0.2898,0.4832,0.0057
2017-06-17,06:00,43794.75,2134.00,0.2633,0.4078,0.0405
2017-06-17,07:00,47233.75,2042.50,0.2468,0.3214,0.1038
2017-06-17,08:00,51245.0,2067.75,0.247,0.2296,0.1843
2017-06-17,09:00,54239.0,2104.00,0.2499,0.1888,0.2587
2017-06-17,10:00,55589.5,2065.50,0.2528,0.1687,0.3189
2017-06-17,11:00,56365.0,2052.75,0.2468,0.1638,0.3794
2017-06-17,12:00,55666.75,2041.75,0.2368,0.1544,0.4225
2017-06-17,13:00,53766.75,2029.75,0.2263,0.164,0.4433
2017-06-17,14:00,52566.25,2044.00,0.2167,0.1674,0.4328
2017-06-17,15:00,51748.75,2053.25,0.2081,0.1345,0.3878
2017-06-17,16:00,51355.0,2045.00,0.1873,0.095,0.3216
2017-06-17,17:00,51426.75,2045.75,0.1632,0.0938,0.2427
2017-06-17,18:00,51392.75,2005.50,0.1335,0.1048,0.1536
2017-06-17,19:00,50625.25,1999.25,0.1027,0.0981,0.0749
2017-06-17,20:00,48619.75,1928.75,0.0839,0.0721,0.0222
2017-06-17,21:00,46991.0,1945.25,0.072,0.0682,0.0013
2017-06-17,22:00,45801.75,1933.75,0.0735,0.0594,0.0
2017-06-17,23:00,43364.75,1965.25,0.0743,0.0663,0.0
2017-06-18,00:00,40795.5,1971.00,0.0724,0.0728,0.0
2017-06-18,01:00,38781.0,1969.75,0.0672,0.0902,0.0
2017-06-18,02:00,37812.0,1977.75,0.0574,0.118,0.0
2017-06-18,03:00,37209.75,1979.50,0.0486,0.1293,0.0
2017-06-18,04:00,36972.25,1989.25,0.0411,0.1376,0.0001
2017-06-18,05:00,36506.0,1971.00,0.0329,0.1127,0.0062
2017-06-18,06:00,37432.75,2000.25,0.0248,0.0891,0.0453
2017-06-18,07:00,40084.0,1992.00,0.0155,0.0783,0.1296
2017-06-18,08:00,43618.5,1952.00,0.0119,0.0915,0.252
2017-06-18,09:00,46273.0,1933.25,0.0164,0.0792,0.3777
2017-06-18,10:00,48673.25,1953.00,0.0198,0.0698,0.4638
2017-06-18,11:00,50636.0,1943.25,0.0218,0.0697,0.5175
2017-06-18,12:00,50355.5,1916.25,0.0224,0.073,0.5675
2017-06-18,13:00,48368.5,1911.25,0.025,0.0764,0.5925
2017-06-18,14:00,46945.75,1920.25,0.0272,0.0863,0.585
2017-06-18,15:00,46318.5,2004.00,0.0275,0.1096,0.5417
2017-06-18,16:00,46178.0,1959.00,0.0268,0.108,0.4665
2017-06-18,17:00,47536.25,1984.25,0.0242,0.0987,0.3549
2017-06-18,18:00,48331.5,1932.50,0.0227,0.0994,0.2206
2017-06-18,19:00,49040.25,1947.50,0.0222,0.0989,0.0996
2017-06-18,20:00,48743.25,1921.50,0.0225,0.0765,0.0288
2017-06-18,21:00,48109.25,1892.00,0.0289,0.0677,0.0021
2017-06-18,22:00,48680.25,1909.25,0.0404,0.0545,0.0
2017-06-18,23:00,45755.75,1863.75,0.0474,0.0534,0.0
2017-06-19,00:00,43144.75,1870.75,0.0469,0.0594,0.0
2017-06-19,01:00,41613.75,1888.50,0.0456,0.0534,0.0
2017-06-19,02:00,41027.0,1846.50,0.042,0.0468,0.0
2017-06-19,03:00,41053.0,1849.50,0.0375,0.0477,0.0
2017-06-19,04:00,41838.25,1832.50,0.0355,0.0373,0.0001
2017-06-19,05:00,45052.75,1838.00,0.0357,0.0269,0.0071
2017-06-19,06:00,54004.5,1886.00,0.0326,0.0239,0.0496
2017-06-19,07:00,60893.5,1868.25,0.027,0.0261,0.152
2017-06-19,08:00,64779.75,1871.75,0.0154,0.0252,0.2942
2017-06-19,09:00,66054.75,1851.75,0.0135,0.0198,0.4309
2017-06-19,10:00,67585.75,1874.25,0.0175,0.0131,0.5359
2017-06-19,11:00,68752.25,1886.00,0.0211,0.0181,0.5993
2017-06-19,12:00,68328.0,1877.25,0.0195,0.0214,0.6321
2017-06-19,13:00,67926.75,1919.75,0.0166,0.0235,0.6356
2017-06-19,14:00,67052.0,1904.25,0.0141,0.0281,0.6131
2017-06-19,15:00,66119.5,1908.25,0.0126,0.0281,0.5618
2017-06-19,16:00,64599.75,1920.50,0.0124,0.0238,0.4774
2017-06-19,17:00,64222.0,1990.25,0.0122,0.0216,0.3592
2017-06-19,18:00,63529.25,2011.50,0.013,0.0245,0.2214
2017-06-19,19:00,62890.0,2003.75,0.0116,0.0333,0.0972
2017-06-19,20:00,60939.5,1995.50,0.0111,0.0478,0.0282
2017-06-19,21:00,58047.25,1947.25,0.0145,0.0591,0.0021
2017-06-19,22:00,55654.25,1968.00,0.0185,0.0689,0.0
2017-06-19,23:00,51358.5,1955.75,0.0244,0.0781,0.0
2017-06-20,00:00,48172.75,1969.00,0.028,0.0866,0.0
2017-06-20,01:00,46080.0,1954.75,0.0319,0.1007,0.0
2017-06-20,02:00,45111.0,1971.00,0.0385,0.137,0.0
2017-06-20,03:00,45194.75,1996.25,0.0431,0.1717,0.0
2017-06-20,04:00,45838.0,1976.75,0.0508,0.2746,0.0001
2017-06-20,05:00,48451.5,1941.75,0.061,0.3495,0.007
2017-06-20,06:00,56741.25,1993.50,0.0711,0.3134,0.0494
2017-06-20,07:00,62885.5,1983.75,0.0618,0.2887,0.1433
2017-06-20,08:00,66363.5,2027.50,0.0433,0.2825,0.2716
2017-06-20,09:00,67259.5,1993.75,0.0388,0.2722,0.4013
2017-06-20,10:00,68819.0,1994.00,0.0454,0.2171,0.502
2017-06-20,11:00,70126.75,1933.50,0.061,0.2136,0.5704
2017-06-20,12:00,69842.5,1936.25,0.0775,0.2085,0.597
2017-06-20,13:00,69402.75,1970.75,0.0959,0.2117,0.5862
2017-06-20,14:00,68658.0,1948.50,0.1171,0.2334,0.5505
2017-06-20,15:00,67699.0,1953.75,0.1365,0.2413,0.496
2017-06-20,16:00,66541.25,1971.50,0.1515,0.2583,0.417
2017-06-20,17:00,65705.5,1944.00,0.1615,0.2602,0.3118
2017-06-20,18:00,64982.5,1950.25,0.1697,0.2734,0.1921
2017-06-20,19:00,63966.25,1996.75,0.1681,0.2955,0.0935
2017-06-20,20:00,61475.5,1938.00,0.1563,0.3244,0.03
2017-06-20,21:00,58664.5,1911.75,0.146,0.2829,0.0026
2017-06-20,22:00,56625.5,1913.75,0.1446,0.2443,0.0
2017-06-20,23:00,52231.5,1943.75,0.1428,0.2023,0.0
2017-06-21,00:00,48576.25,1932.50,0.133,0.1657,0.0
2017-06-21,01:00,46630.25,1949.25,0.1158,0.1476,0.0
2017-06-21,02:00,45445.75,1966.50,0.1035,0.155,0.0
2017-06-21,03:00,45704.5,1989.00,0.0954,0.156,0.0
2017-06-21,04:00,46092.0,1997.00,0.0885,0.1255,0.0001
2017-06-21,05:00,48482.0,1989.50,0.083,0.1016,0.0073
2017-06-21,06:00,56464.25,2004.00,0.0668,0.0816,0.0502
2017-06-21,07:00,62800.0,1998.25,0.0361,0.0622,0.1419
2017-06-21,08:00,65937.75,1999.25,0.0238,0.0564,0.2669
2017-06-21,09:00,66842.75,1981.75,0.0223,0.054,0.3921
2017-06-21,10:00,68093.25,2004.25,0.0258,0.0401,0.4917
2017-06-21,11:00,69681.25,2060.50,0.0294,0.0296,0.5653
2017-06-21,12:00,69224.75,2062.50,0.031,0.0213,0.5991
2017-06-21,13:00,68812.25,2016.50,0.0309,0.0193,0.5881
2017-06-21,14:00,67525.5,1977.25,0.029,0.0198,0.5541
2017-06-21,15:00,66405.0,1984.25,0.0282,0.0152,0.5031
2017-06-21,16:00,64914.75,1995.75,0.0251,0.019,0.4286
2017-06-21,17:00,64556.5,2017.50,0.024,0.0252,0.3206
2017-06-21,18:00,63555.0,2019.25,0.0228,0.0211,0.1951
2017-06-21,19:00,62648.75,2007.00,0.0201,0.0273,0.0904
2017-06-21,20:00,60448.75,2019.00,0.0205,0.0369,0.0313
2017-06-21,21:00,57989.25,1969.25,0.0192,0.0395,0.0026
2017-06-21,22:00,56026.75,1951.50,0.0186,0.0529,0.0
2017-06-21,23:00,51920.5,1929.50,0.02,0.0794,0.0
2017-06-22,00:00,48798.75,1945.00,0.0224,0.1156,0.0
2017-06-22,01:00,46907.75,1987.75,0.0312,0.1248,0.0
2017-06-22,02:00,45919.0,1990.50,0.0338,0.1496,0.0
2017-06-22,03:00,46237.75,1982.75,0.0328,0.226,0.0
2017-06-22,04:00,46883.75,1927.25,0.0415,0.3276,0.0001
2017-06-22,05:00,49531.25,1940.25,0.0564,0.3008,0.0068
2017-06-22,06:00,56894.0,1979.25,0.0731,0.329,0.0479
2017-06-22,07:00,62735.0,1986.75,0.0713,0.3546,0.1371
2017-06-22,08:00,66511.0,2001.25,0.0527,0.3444,0.261
2017-06-22,09:00,67893.75,1973.00,0.0482,0.459,0.3755
2017-06-22,10:00,69540.75,1967.25,0.0763,0.5744,0.4606
2017-06-22,11:00,71248.25,1949.50,0.1366,0.605,0.5239
2017-06-22,12:00,71037.25,1950.25,0.1596,0.5778,0.5567
2017-06-22,13:00,70317.5,1946.25,0.2009,0.5245,0.5446
2017-06-22,14:00,69807.5,2024.25,0.2412,0.4826,0.4907
2017-06-22,15:00,68368.25,1989.25,0.2487,0.5687,0.4086
2017-06-22,16:00,66464.5,2018.50,0.2558,0.5935,0.3065
2017-06-22,17:00,65950.5,2031.00,0.2611,0.4957,0.2015
2017-06-22,18:00,65665.75,1967.75,0.288,0.4411,0.1115
2017-06-22,19:00,64665.75,1980.00,0.2899,0.4262,0.0536
2017-06-22,20:00,61756.0,1937.75,0.2931,0.5223,0.0197
2017-06-22,21:00,58706.75,1949.25,0.3121,0.6307,0.0019
2017-06-22,22:00,56538.5,1941.50,0.3019,0.6678,0.0
2017-06-22,23:00,52538.0,1914.75,0.3317,0.6123,0.0
2017-06-23,00:00,50099.0,1961.75,0.3203,0.5641,0.0
2017-06-23,01:00,48188.75,1937.75,0.2956,0.6131,0.0
2017-06-23,02:00,47358.75,1913.75,0.3086,0.6824,0.0
2017-06-23,03:00,47611.0,1939.75,0.3416,0.7203,0.0
2017-06-23,04:00,48635.25,1960.75,0.3481,0.7309,0.0
2017-06-23,05:00,51346.25,1961.25,0.3265,0.7617,0.004
2017-06-23,06:00,58576.75,1973.75,0.3317,0.6942,0.0332
2017-06-23,07:00,63887.75,1934.25,0.3203,0.5372,0.0918
2017-06-23,08:00,67007.5,1938.75,0.3119,0.4367,0.1632
2017-06-23,09:00,68047.0,1911.00,0.3172,0.4356,0.2363
2017-06-23,10:00,69670.5,1916.00,0.35,0.4743,0.3081
2017-06-23,11:00,70694.25,1909.50,0.3719,0.473,0.3823
2017-06-23,12:00,69676.0,1913.75,0.3756,0.4726,0.4434
2017-06-23,13:00,68816.75,1912.00,0.3756,0.5217,0.48
2017-06-23,14:00,67523.75,1900.75,0.3756,0.5973,0.4846
2017-06-23,15:00,66032.75,1900.75,0.3793,0.6997,0.4484
2017-06-23,16:00,64875.75,1895.50,0.3521,0.7121,0.378
2017-06-23,17:00,64439.75,1884.00,0.3241,0.7463,0.2942
2017-06-23,18:00,62785.25,1906.50,0.2928,0.7531,0.1889
2017-06-23,19:00,61306.5,1894.00,0.2381,0.7624,0.0903
2017-06-23,20:00,58588.75,1930.00,0.1964,0.7502,0.0275
2017-06-23,21:00,56293.75,1908.25,0.1814,0.75,0.0018
2017-06-23,22:00,53920.25,1881.00,0.1731,0.7663,0.0
2017-06-23,23:00,50649.75,1904.25,0.1757,0.7883,0.0
2017-06-24,00:00,47588.0,1917.75,0.1815,0.7804,0.0
2017-06-24,01:00,45638.25,1921.50,0.1862,0.7174,0.0
2017-06-24,02:00,44467.0,1881.75,0.1886,0.7217,0.0
2017-06-24,03:00,43858.0,1875.00,0.1935,0.7234,0.0
2017-06-24,04:00,43530.5,1885.75,0.2014,0.734,0.0
2017-06-24,05:00,43420.75,1871.75,0.2079,0.717,0.0042
2017-06-24,06:00,45991.75,1907.25,0.2114,0.7255,0.0367
2017-06-24,07:00,49740.75,1920.50,0.2159,0.7544,0.1039
2017-06-24,08:00,53438.5,1909.00,0.2439,0.7485,0.1921
2017-06-24,09:00,55840.25,1904.25,0.2934,0.7101,0.2802
2017-06-24,10:00,57775.25,1943.75,0.3358,0.706,0.3584
2017-06-24,11:00,58642.25,1953.75,0.3654,0.678,0.4077
2017-06-24,12:00,57850.5,1884.25,0.3865,0.6481,0.4442
2017-06-24,13:00,55791.5,1881.00,0.3991,0.6484,0.4673
2017-06-24,14:00,53988.75,1866.25,0.3995,0.6216,0.468
2017-06-24,15:00,53636.0,1892.50,0.3885,0.6609,0.4345
2017-06-24,16:00,53090.75,1907.25,0.3844,0.6486,0.3659
2017-06-24,17:00,53996.0,1949.75,0.3515,0.5712,0.269
2017-06-24,18:00,53703.25,1921.50,0.3181,0.4888,0.1687
2017-06-24,19:00,52764.25,1918.50,0.2666,0.4669,0.0798
2017-06-24,20:00,50488.75,1947.75,0.2047,0.4615,0.024
2017-06-24,21:00,48864.25,1882.50,0.1721,0.4382,0.0014
2017-06-24,22:00,47764.75,1893.00,0.1559,0.4186,0.0
2017-06-24,23:00,45334.75,1874.25,0.1455,0.4365,0.0
2017-06-25,00:00,42491.0,1850.75,0.1375,0.4694,0.0
2017-06-25,01:00,40584.25,1830.25,0.1366,0.5029,0.0
2017-06-25,02:00,39286.25,1835.00,0.1431,0.5064,0.0
2017-06-25,03:00,38493.75,1856.75,0.1603,0.455,0.0
2017-06-25,04:00,38192.5,1837.00,0.1753,0.4457,0.0
2017-06-25,05:00,37728.5,1851.50,0.1923,0.5129,0.0045
2017-06-25,06:00,38737.0,1815.50,0.203,0.5524,0.0337
2017-06-25,07:00,41318.75,1859.50,0.2011,0.553,0.0877
2017-06-25,08:00,44716.0,1809.25,0.2191,0.563,0.1478
