Date,Time,Load,Hydropower,Wind onshore,Wind offshore,Photovoltaics
2015-01-01,00:00,42155.75,1158.25,0.1998,0.2603,0.0
2015-01-01,01:00,39969.5,1188.00,0.2128,0.2606,0.0
2015-01-01,02:00,38813.0,1139.25,0.2163,0.2603,0.0
2015-01-01,03:00,38490.0,1122.50,0.2186,0.2608,0.0
2015-01-01,04:00,38643.75,1112.00,0.223,0.2623,0.0
2015-01-01,05:00,38773.25,1107.75,0.2278,0.2638,0.0
2015-01-01,06:00,37247.5,1111.75,0.2323,0.2651,0.0
2015-01-01,07:00,40371.5,1113.75,0.2401,0.2659,0.0
2015-01-01,08:00,42522.0,1107.50,0.251,0.2669,0.0015
2015-01-01,09:00,45020.5,1121.00,0.2615,0.2671,0.0191
2015-01-01,10:00,47101.0,1122.00,0.268,0.2679,0.0501
2015-01-01,11:00,49603.25,1146.25,0.2668,0.2679,0.0768
2015-01-01,12:00,49909.75,1139.75,0.2664,0.2681,0.0905
2015-01-01,13:00,47528.0,1128.00,0.2701,0.2689,0.0845
2015-01-01,14:00,47096.5,1154.75,0.277,0.2684,0.0588
2015-01-01,15:00,47383.0,1160.00,0.291,0.2679,0.0233
2015-01-01,16:00,48935.75,1145.75,0.3086,0.2679,0.0029
2015-01-01,17:00,52288.0,1171.50,0.3275,0.2679,0.0
2015-01-01,18:00,53367.25,1168.50,0.3493,0.2679,0.0
2015-01-01,19:00,52598.75,1157.75,0.3749,0.2671,0.0
2015-01-01,20:00,50020.25,1168.25,0.4055,0.2669,0.0
2015-01-01,21:00,48096.25,1186.50,0.4383,0.2676,0.0
2015-01-01,22:00,47803.5,1170.25,0.4725,0.2679,0.0
2015-01-01,23:00,44876.0,1162.00,0.509,0.2679,0.0
2015-01-02,00:00,40078.25,1122.00,0.5887,0.6235,0.0
2015-01-02,01:00,38711.5,1129.25,0.6319,0.6147,0.0
2015-01-02,02:00,37819.75,1124.25,0.6541,0.6184,0.0
2015-01-02,03:00,37828.25,1133.25,0.6732,0.6252,0.0
2015-01-02,04:00,38924.75,1122.25,0.6912,0.5829,0.0
2015-01-02,05:00,40502.5,1100.75,0.7059,0.5969,0.0
2015-01-02,06:00,43400.25,1116.50,0.7146,0.6064,0.0
2015-01-02,07:00,49039.75,1129.00,0.7162,0.6132,0.0
2015-01-02,08:00,51540.0,1130.00,0.7164,0.6187,0.0013
2015-01-02,09:00,53133.0,1091.25,0.7143,0.6222,0.0116
2015-01-02,10:00,54445.5,1090.00,0.7094,0.6252,0.0252
2015-01-02,11:00,55685.5,1109.50,0.7045,0.6277,0.036
2015-01-02,12:00,55626.75,1104.50,0.7001,0.6345,0.0381
2015-01-02,13:00,53698.0,1098.00,0.6939,0.6355,0.0314
2015-01-02,14:00,53314.75,1114.75,0.6823,0.6357,0.0207
2015-01-02,15:00,53275.0,1114.50,0.6695,0.6132,0.007
2015-01-02,16:00,54490.75,1128.00,0.662,0.6192,0.0008
2015-01-02,17:00,57232.75,1139.75,0.6595,0.6235,0.0
2015-01-02,18:00,57268.0,1154.50,0.656,0.627,0.0
2015-01-02,19:00,55583.5,1166.50,0.6523,0.631,0.0
2015-01-02,20:00,51783.5,1159.00,0.6467,0.6322,0.0
2015-01-02,21:00,47797.5,1147.00,0.639,0.6335,0.0
2015-01-02,22:00,45972.5,1170.50,0.632,0.6345,0.0
2015-01-02,23:00,44473.75,1192.75,0.6253,0.6337,0.0
2015-01-03,00:00,42341.25,1181.00,0.6179,0.6317,0.0
2015-01-03,01:00,40962.5,1184.25,0.6185,0.633,0.0
2015-01-03,02:00,39777.5,1226.25,0.5997,0.6342,0.0
2015-01-03,03:00,39824.5,1234.00,0.5796,0.6337,0.0
2015-01-03,04:00,40220.75,1169.75,0.5623,0.6317,0.0
2015-01-03,05:00,40012.25,1180.25,0.5553,0.6258,0.0
2015-01-03,06:00,40213.25,1186.25,0.554,0.6308,0.0
2015-01-03,07:00,42881.5,1192.75,0.5541,0.6327,0.0
2015-01-03,08:00,46556.0,1195.50,0.5537,0.6337,0.0017
2015-01-03,09:00,49657.75,1245.50,0.5579,0.6335,0.0118
2015-01-03,10:00,51738.5,1239.75,0.5589,0.6325,0.0279
2015-01-03,11:00,52963.0,1242.25,0.5499,0.6285,0.0385
2015-01-03,12:00,52562.5,1249.75,0.5296,0.6255,0.0394
2015-01-03,13:00,51453.75,1272.50,0.5006,0.6203,0.0311
2015-01-03,14:00,50239.25,1286.50,0.4527,0.6151,0.0168
2015-01-03,15:00,49500.25,1326.75,0.4039,0.6022,0.0049
2015-01-03,16:00,50741.75,1338.50,0.3657,0.6012,0.0003
2015-01-03,17:00,52569.0,1364.00,0.3324,0.6109,0.0
2015-01-03,18:00,52952.5,1382.75,0.3013,0.6206,0.0
2015-01-03,19:00,51891.0,1424.50,0.2895,0.6228,0.0
2015-01-03,20:00,49039.75,1463.00,0.2975,0.6193,0.0
2015-01-03,21:00,47277.25,1486.50,0.3221,0.6161,0.0
2015-01-03,22:00,46910.75,1513.50,0.3542,0.6146,0.0
2015-01-03,23:00,44334.75,1550.00,0.3904,0.6106,0.0
2015-01-04,00:00,41144.5,1620.50,0.453,0.5085,0.0
2015-01-04,01:00,38944.75,1717.50,0.4987,0.5077,0.0
2015-01-04,02:00,37773.25,1790.75,0.4961,0.5055,0.0
2015-01-04,03:00,37970.75,1826.75,0.4935,0.4979,0.0
2015-01-04,04:00,37962.75,1853.25,0.4917,0.4991,0.0
2015-01-04,05:00,37355.75,1867.75,0.4846,0.4981,0.0
2015-01-04,06:00,35587.75,1856.00,0.4732,0.4927,0.0
2015-01-04,07:00,36483.25,1845.75,0.4615,0.4897,0.0
2015-01-04,08:00,39514.75,1806.25,0.4507,0.4934,0.0027
2015-01-04,09:00,43306.25,1820.00,0.438,0.4858,0.0313
2015-01-04,10:00,45522.5,1796.25,0.4279,0.4919,0.074
2015-01-04,11:00,47889.25,1769.50,0.4251,0.4951,0.1041
2015-01-04,12:00,48273.25,1729.50,0.4245,0.4798,0.1134
2015-01-04,13:00,46650.5,1711.75,0.4224,0.4657,0.101
2015-01-04,14:00,45203.0,1743.00,0.4156,0.4835,0.0683
2015-01-04,15:00,44878.25,1718.75,0.4063,0.4761,0.0246
2015-01-04,16:00,46081.25,1718.00,0.3974,0.4534,0.0029
2015-01-04,17:00,49826.0,1725.00,0.3855,0.4586,0.0
2015-01-04,18:00,51442.75,1743.50,0.3736,0.464,0.0
2015-01-04,19:00,50506.0,1732.50,0.3559,0.4237,0.0
2015-01-04,20:00,47804.5,1728.75,0.3362,0.4168,0.0
2015-01-04,21:00,46746.5,1706.50,0.3178,0.4013,0.0
2015-01-04,22:00,46885.5,1705.50,0.3039,0.4601,0.0
2015-01-04,23:00,44659.75,1679.25,0.2907,0.4551,0.0
2015-01-05,00:00,43176.0,1680.25,0.2652,0.5419,0.0
2015-01-05,01:00,41597.75,1676.50,0.2726,0.538,0.0
2015-01-05,02:00,40421.75,1661.50,0.2761,0.5329,0.0
2015-01-05,03:00,40404.25,1644.00,0.2809,0.5243,0.0
2015-01-05,04:00,41348.25,1632.00,0.2864,0.5125,0.0
2015-01-05,05:00,43645.25,1623.25,0.287,0.4845,0.0
2015-01-05,06:00,49070.5,1607.25,0.2815,0.4427,0.0
2015-01-05,07:00,53972.0,1590.00,0.2708,0.3968,0.0
2015-01-05,08:00,56336.25,1577.25,0.2574,0.3516,0.0028
2015-01-05,09:00,57556.0,1557.75,0.2433,0.3165,0.0286
2015-01-05,10:00,58952.5,1563.00,0.2306,0.2974,0.0668
2015-01-05,11:00,60158.75,1564.50,0.2175,0.2866,0.0985
2015-01-05,12:00,60634.0,1567.75,0.2024,0.3676,0.1106
2015-01-05,13:00,59365.0,1562.50,0.1803,0.3399,0.1012
2015-01-05,14:00,57531.25,1590.00,0.1546,0.2907,0.0721
2015-01-05,15:00,58482.75,1577.00,0.1337,0.2335,0.0325
2015-01-05,16:00,58322.0,1583.50,0.1173,0.1812,0.005
2015-01-05,17:00,59898.25,1539.25,0.1021,0.1574,0.0
2015-01-05,18:00,60886.25,1556.25,0.0915,0.1599,0.0
2015-01-05,19:00,60314.0,1554.25,0.0831,0.1839,0.0
2015-01-05,20:00,56842.0,1549.75,0.0768,0.2171,0.0
2015-01-05,21:00,54007.0,1541.25,0.072,0.2433,0.0
2015-01-05,22:00,52061.0,1546.50,0.0663,0.2512,0.0
2015-01-05,23:00,47866.75,1547.25,0.0608,0.2269,0.0
2015-01-06,00:00,45215.5,1555.50,0.0553,0.2162,0.0
2015-01-06,01:00,43978.0,1551.25,0.0532,0.2253,0.0
2015-01-06,02:00,42823.5,1546.00,0.0503,0.238,0.0
2015-01-06,03:00,42724.5,1537.00,0.0468,0.2465,0.0
2015-01-06,04:00,43610.75,1552.25,0.0448,0.2443,0.0
2015-01-06,05:00,45897.75,1534.00,0.0462,0.2604,0.0
2015-01-06,06:00,50678.5,1527.25,0.0514,0.2833,0.0
2015-01-06,07:00,55554.25,1518.25,0.0573,0.3121,0.0
2015-01-06,08:00,58355.25,1512.25,0.0633,0.3402,0.0065
2015-01-06,09:00,59792.25,1507.75,0.0693,0.3724,0.0558
2015-01-06,10:00,61041.0,1490.50,0.0748,0.3946,0.124
2015-01-06,11:00,62314.5,1510.75,0.0794,0.3802,0.1729
2015-01-06,12:00,62185.75,1529.25,0.0826,0.3878,0.1872
2015-01-06,13:00,61095.0,1494.00,0.0841,0.4029,0.1614
2015-01-06,14:00,58461.5,1473.50,0.0912,0.4293,0.1066
2015-01-06,15:00,59445.25,1456.50,0.1043,0.4261,0.0431
2015-01-06,16:00,59201.75,1461.00,0.1209,0.4366,0.0056
2015-01-06,17:00,60849.5,1459.25,0.1395,0.4276,0.0
2015-01-06,18:00,61763.25,1491.75,0.157,0.4278,0.0
2015-01-06,19:00,61419.75,1488.00,0.1669,0.4552,0.0
2015-01-06,20:00,58256.5,1477.25,0.1704,0.4671,0.0
2015-01-06,21:00,55364.0,1492.25,0.1729,0.4681,0.0
2015-01-06,22:00,53445.75,1482.25,0.1732,0.4308,0.0
2015-01-06,23:00,49225.25,1505.25,0.1708,0.3683,0.0
2015-01-07,00:00,45967.75,1496.75,0.1977,0.4434,0.0
2015-01-07,01:00,43796.0,1473.75,0.2199,0.5016,0.0
2015-01-07,02:00,42782.5,1460.50,0.2135,0.4888,0.0
2015-01-07,03:00,42937.0,1455.50,0.2118,0.441,0.0
2015-01-07,04:00,44664.25,1457.25,0.211,0.3983,0.0
2015-01-07,05:00,47122.25,1484.00,0.204,0.3719,0.0
2015-01-07,06:00,52973.25,1457.25,0.1976,0.3546,0.0
2015-01-07,07:00,58620.75,1460.75,0.1901,0.3549,0.0
2015-01-07,08:00,60736.25,1504.25,0.1798,0.3837,0.0021
2015-01-07,09:00,61359.0,1485.50,0.1742,0.4315,0.0153
2015-01-07,10:00,62353.75,1475.25,0.174,0.4766,0.0367
2015-01-07,11:00,63591.5,1463.75,0.1759,0.5031,0.0551
2015-01-07,12:00,63253.75,1436.25,0.1773,0.506,0.0644
2015-01-07,13:00,62404.75,1436.25,0.1734,0.521,0.0614
2015-01-07,14:00,61971.75,1439.50,0.1697,0.5375,0.0445
2015-01-07,15:00,61780.5,1452.25,0.1698,0.5545,0.0191
2015-01-07,16:00,62059.0,1459.75,0.1759,0.5642,0.003
2015-01-07,17:00,64334.25,1530.00,0.1912,0.5746,0.0
2015-01-07,18:00,64332.5,1486.50,0.2106,0.5824,0.0
2015-01-07,19:00,62484.5,1476.25,0.2324,0.589,0.0
2015-01-07,20:00,58404.5,1550.25,0.2566,0.5945,0.0
2015-01-07,21:00,55377.5,1476.75,0.2817,0.6001,0.0
2015-01-07,22:00,53229.5,1514.50,0.3062,0.597,0.0
2015-01-07,23:00,49272.0,1529.75,0.3312,0.6006,0.0
2015-01-08,00:00,46999.5,1517.00,0.3761,0.6023,0.0
2015-01-08,01:00,44924.0,1494.50,0.4011,0.6037,0.0
2015-01-08,02:00,43816.0,1500.75,0.4197,0.6056,0.0
2015-01-08,03:00,43962.25,1479.25,0.435,0.6071,0.0
2015-01-08,04:00,44861.25,1511.00,0.4494,0.6066,0.0
2015-01-08,05:00,47170.75,1494.25,0.4625,0.6085,0.0
2015-01-08,06:00,51903.75,1505.25,0.4762,0.6076,0.0
2015-01-08,07:00,58271.75,1501.75,0.4854,0.6064,0.0
2015-01-08,08:00,60746.5,1558.25,0.4925,0.6008,0.002
2015-01-08,09:00,61456.5,1473.75,0.4966,0.588,0.0126
2015-01-08,10:00,62295.5,1473.00,0.4943,0.5716,0.0277
2015-01-08,11:00,63733.25,1472.75,0.4877,0.5543,0.0403
2015-01-08,12:00,63357.75,1494.25,0.4701,0.5393,0.0421
2015-01-08,13:00,61195.25,1489.25,0.4439,0.5152,0.0341
2015-01-08,14:00,60290.5,1484.25,0.4235,0.4914,0.0214
2015-01-08,15:00,60529.25,1484.75,0.413,0.4704,0.0087
2015-01-08,16:00,61036.25,1494.00,0.4091,0.4644,0.0014
2015-01-08,17:00,63836.5,1497.00,0.4173,0.4967,0.0
2015-01-08,18:00,64304.5,1491.50,0.4401,0.5398,0.0
2015-01-08,19:00,62821.0,1491.75,0.461,0.5733,0.0
2015-01-08,20:00,58974.75,1486.00,0.473,0.5907,0.0
2015-01-08,21:00,55576.25,1488.25,0.4894,0.596,0.0
2015-01-08,22:00,53694.25,1487.75,0.5057,0.6008,0.0
2015-01-08,23:00,49908.0,1469.00,0.5143,0.6044,0.0
2015-01-09,00:00,46623.5,1537.75,0.534,0.6018,0.0
2015-01-09,01:00,45326.75,1469.50,0.5495,0.6025,0.0
2015-01-09,02:00,44308.5,1483.00,0.5588,0.6051,0.0
2015-01-09,03:00,44619.5,1462.00,0.5801,0.6082,0.0
2015-01-09,04:00,46195.75,1485.75,0.6166,0.5996,0.0
2015-01-09,05:00,48375.75,1482.25,0.6584,0.5426,0.0
2015-01-09,06:00,53387.75,1520.00,0.6981,0.4227,0.0
2015-01-09,07:00,60045.5,1536.50,0.7356,0.3295,0.0
2015-01-09,08:00,62847.25,1481.25,0.7645,0.3135,0.0026
2015-01-09,09:00,63250.0,1506.50,0.7842,0.3221,0.0154
2015-01-09,10:00,63638.75,1531.00,0.7999,0.3393,0.0334
2015-01-09,11:00,64733.25,1535.50,0.8053,0.3504,0.0454
2015-01-09,12:00,63920.0,1514.50,0.8,0.3868,0.0437
2015-01-09,13:00,61498.75,1526.25,0.7937,0.3957,0.0332
2015-01-09,14:00,60900.0,1539.75,0.7885,0.4048,0.0201
2015-01-09,15:00,60830.0,1553.00,0.78,0.4239,0.0079
2015-01-09,16:00,61308.75,1549.00,0.772,0.4714,0.0011
2015-01-09,17:00,63877.25,1533.50,0.7545,0.5152,0.0
2015-01-09,18:00,64149.25,1531.00,0.7223,0.5718,0.0
2015-01-09,19:00,62803.25,1531.25,0.6778,0.5835,0.0
2015-01-09,20:00,59255.0,1538.00,0.628,0.5227,0.0
2015-01-09,21:00,55100.25,1541.75,0.5993,0.4206,0.0
2015-01-09,22:00,52338.25,1544.50,0.5847,0.341,0.0
2015-01-09,23:00,50094.0,1550.00,0.5742,0.3978,0.0
2015-01-10,00:00,47723.25,1578.00,0.5569,0.4174,0.0
2015-01-10,01:00,46464.0,1616.00,0.4669,0.4819,0.0
2015-01-10,02:00,45167.0,1687.75,0.4868,0.5639,0.0
2015-01-10,03:00,45024.75,1729.50,0.5234,0.5946,0.0
2015-01-10,04:00,45633.25,1786.50,0.5585,0.5908,0.0
2015-01-10,05:00,45378.75,1837.50,0.6051,0.6075,0.0
2015-01-10,06:00,45735.75,1894.00,0.6563,0.606,0.0
2015-01-10,07:00,48758.5,1928.50,0.6958,0.5924,0.0
2015-01-10,08:00,52160.75,1949.50,0.7368,0.5558,0.0018
2015-01-10,09:00,55057.5,1945.00,0.7678,0.5157,0.0125
2015-01-10,10:00,56622.5,1920.00,0.7863,0.4964,0.0293
2015-01-10,11:00,58080.0,1891.25,0.7959,0.4867,0.0427
2015-01-10,12:00,57204.5,1870.50,0.8007,0.5203,0.0501
2015-01-10,13:00,55646.0,1848.25,0.8017,0.5105,0.0506
2015-01-10,14:00,54834.25,1866.25,0.805,0.4247,0.0383
2015-01-10,15:00,53908.5,1860.75,0.8035,0.3252,0.0165
2015-01-10,16:00,55688.25,1868.25,0.7955,0.227,0.0026
2015-01-10,17:00,58009.25,1869.75,0.784,0.2115,0.0
2015-01-10,18:00,58348.25,1864.75,0.7763,0.2011,0.0
2015-01-10,19:00,56279.75,1841.75,0.7673,0.212,0.0
2015-01-10,20:00,52930.75,1848.00,0.748,0.243,0.0
2015-01-10,21:00,50829.25,1851.00,0.7265,0.2573,0.0
2015-01-10,22:00,50419.5,1856.00,0.7065,0.2732,0.0
2015-01-10,23:00,48050.0,1812.50,0.687,0.3116,0.0
2015-01-11,00:00,45124.0,1739.50,0.6853,0.3296,0.0
2015-01-11,01:00,42726.25,1738.25,0.69,0.3625,0.0
2015-01-11,02:00,41490.75,1758.50,0.6907,0.4082,0.0
2015-01-11,03:00,41680.0,1741.75,0.6877,0.4755,0.0
2015-01-11,04:00,41889.0,1723.50,0.6894,0.5773,0.0
2015-01-11,05:00,41742.25,1731.75,0.6935,0.6095,0.0
2015-01-11,06:00,41097.5,1705.00,0.6981,0.6112,0.0
2015-01-11,07:00,42868.25,1705.00,0.7053,0.6086,0.0
2015-01-11,08:00,45536.75,1718.75,0.7161,0.5946,0.0054
2015-01-11,09:00,48479.0,1832.50,0.7255,0.5918,0.0366
2015-01-11,10:00,50668.0,1860.50,0.7369,0.5944,0.0783
2015-01-11,11:00,53164.75,1855.25,0.7492,0.6003,0.108
2015-01-11,12:00,53106.5,1854.25,0.7562,0.5868,0.1192
2015-01-11,13:00,51107.5,1866.50,0.7589,0.5861,0.1135
2015-01-11,14:00,49639.25,1847.50,0.7586,0.5906,0.0797
2015-01-11,15:00,49314.75,1850.75,0.7559,0.5967,0.0364
2015-01-11,16:00,50397.0,1832.25,0.7549,0.5792,0.0065
2015-01-11,17:00,54905.75,1835.50,0.7533,0.5844,0.0
2015-01-11,18:00,56457.75,1824.00,0.7505,0.5925,0.0
2015-01-11,19:00,55326.75,1822.50,0.749,0.5953,0.0
2015-01-11,20:00,52497.75,1799.75,0.7502,0.5989,0.0
2015-01-11,21:00,50954.5,1823.50,0.7548,0.6015,0.0
2015-01-11,22:00,50990.25,1856.00,0.7605,0.6001,0.0
2015-01-11,23:00,48127.0,1810.00,0.7629,0.5984,0.0
2015-01-12,00:00,45184.75,1767.75,0.7334,0.6005,0.0
2015-01-12,01:00,43427.75,1765.75,0.6981,0.601,0.0
2015-01-12,02:00,42625.5,1801.00,0.6859,0.6012,0.0
2015-01-12,03:00,42934.25,1755.00,0.6768,0.601,0.0
2015-01-12,04:00,44453.25,1736.75,0.6738,0.6026,0.0
2015-01-12,05:00,47842.5,1786.00,0.6777,0.5996,0.0
2015-01-12,06:00,55432.25,1844.75,0.686,0.6003,0.0
2015-01-12,07:00,61972.25,1778.75,0.6984,0.6,0.0
2015-01-12,08:00,65054.0,1810.25,0.713,0.6015,0.0029
2015-01-12,09:00,65964.25,1775.25,0.7274,0.593,0.0208
2015-01-12,10:00,67170.25,1766.25,0.7412,0.5829,0.0476
2015-01-12,11:00,68290.0,1776.25,0.7531,0.5956,0.0689
2015-01-12,12:00,68444.25,1776.00,0.7619,0.5836,0.0783
2015-01-12,13:00,67318.25,1771.50,0.7642,0.5767,0.0711
2015-01-12,14:00,65433.25,1743.25,0.7642,0.588,0.0505
2015-01-12,15:00,66377.0,1759.50,0.7615,0.5998,0.0237
2015-01-12,16:00,66108.75,1761.25,0.7573,0.5986,0.0044
2015-01-12,17:00,68752.25,1742.50,0.7501,0.6003,0.0
2015-01-12,18:00,68890.75,1729.25,0.7424,0.6017,0.0
2015-01-12,19:00,67173.0,1692.75,0.7303,0.5991,0.0
2015-01-12,20:00,62977.5,1665.25,0.7126,0.5873,0.0
2015-01-12,21:00,59797.5,1676.00,0.6907,0.5565,0.0
2015-01-12,22:00,56882.25,1657.25,0.6668,0.4943,0.0
2015-01-12,23:00,51716.25,1654.75,0.6397,0.4838,0.0
2015-01-13,00:00,47575.25,1660.00,0.6142,0.3793,0.0
2015-01-13,01:00,46714.25,1692.00,0.5709,0.2857,0.0
2015-01-13,02:00,45718.75,1676.00,0.5657,0.2565,0.0
2015-01-13,03:00,45932.5,1679.50,0.5711,0.3157,0.0
2015-01-13,04:00,47249.5,1653.25,0.5829,0.4257,0.0
2015-01-13,05:00,50147.0,1659.25,0.5956,0.4631,0.0
2015-01-13,06:00,56157.75,1710.50,0.6035,0.4606,0.0
2015-01-13,07:00,62086.75,1733.00,0.6029,0.4666,0.0001
2015-01-13,08:00,64632.5,1687.00,0.5962,0.4875,0.013
2015-01-13,09:00,65267.5,1666.50,0.5938,0.5277,0.0895
2015-01-13,10:00,66078.5,1663.25,0.5885,0.557,0.188
2015-01-13,11:00,67010.5,1665.25,0.5789,0.564,0.257
2015-01-13,12:00,66879.75,1675.50,0.5747,0.5743,0.2677
2015-01-13,13:00,65844.25,1681.50,0.5741,0.5689,0.2269
2015-01-13,14:00,63215.5,1684.50,0.5667,0.549,0.1542
2015-01-13,15:00,64523.75,1673.00,0.5507,0.5111,0.0704
2015-01-13,16:00,64841.0,1667.00,0.5324,0.4636,0.0116
2015-01-13,17:00,68030.5,1677.50,0.5142,0.4449,0.0
2015-01-13,18:00,68682.5,1666.50,0.4986,0.4591,0.0
2015-01-13,19:00,66243.5,1645.50,0.4798,0.4942,0.0
2015-01-13,20:00,61807.75,1639.75,0.4613,0.5223,0.0
2015-01-13,21:00,58761.25,1612.50,0.4424,0.5345,0.0
2015-01-13,22:00,56500.5,1606.75,0.4263,0.546,0.0
2015-01-13,23:00,51583.0,1625.75,0.4113,0.5076,0.0
2015-01-14,00:00,50246.5,1634.00,0.4064,0.5446,0.0
2015-01-14,01:00,47777.75,1610.25,0.4711,0.5539,0.0
2015-01-14,02:00,46680.75,1593.50,0.4543,0.5484,0.0
2015-01-14,03:00,46849.0,1611.50,0.4429,0.5456,0.0
2015-01-14,04:00,48860.75,1587.75,0.4393,0.5239,0.0
2015-01-14,05:00,52102.5,1581.75,0.4521,0.5512,0.0
2015-01-14,06:00,59131.5,1606.00,0.4671,0.5707,0.0
2015-01-14,07:00,65868.0,1601.25,0.481,0.5807,0.0
2015-01-14,08:00,68374.5,1663.00,0.4857,0.5826,0.0052
2015-01-14,09:00,68459.25,1670.00,0.4938,0.5823,0.0335
2015-01-14,10:00,68994.25,1677.00,0.5017,0.5767,0.0762
2015-01-14,11:00,70212.25,1613.00,0.5025,0.567,0.1037
2015-01-14,12:00,69339.5,1595.75,0.5016,0.5374,0.107
2015-01-14,13:00,68221.75,1617.00,0.476,0.5365,0.0912
2015-01-14,14:00,67329.75,1643.50,0.43,0.5344,0.0636
2015-01-14,15:00,66975.5,1659.25,0.392,0.533,0.0268
2015-01-14,16:00,67025.75,1647.25,0.3726,0.5286,0.004
2015-01-14,17:00,69573.75,1635.75,0.3645,0.5235,0.0
2015-01-14,18:00,69717.75,1643.00,0.372,0.5242,0.0
2015-01-14,19:00,68796.75,1655.50,0.3809,0.5328,0.0
2015-01-14,20:00,64870.0,1633.00,0.3874,0.5467,0.0
2015-01-14,21:00,61399.75,1629.25,0.3946,0.5672,0.0
2015-01-14,22:00,58749.25,1651.75,0.4008,0.5809,0.0
2015-01-14,23:00,53886.25,1675.00,0.4056,0.5486,0.0
2015-01-15,00:00,50516.75,1655.75,0.387,0.56,0.0
2015-01-15,01:00,48246.75,1670.75,0.3712,0.5706,0.0
2015-01-15,02:00,47151.25,1631.50,0.3802,0.5734,0.0
2015-01-15,03:00,47446.5,1621.00,0.4047,0.569,0.0
2015-01-15,04:00,48711.0,1615.25,0.4443,0.566,0.0
2015-01-15,05:00,51747.0,1649.75,0.4956,0.5695,0.0
2015-01-15,06:00,58070.75,1648.00,0.5483,0.5533,0.0
2015-01-15,07:00,66065.25,1703.50,0.5945,0.5399,0.0
2015-01-15,08:00,69232.25,1757.25,0.6321,0.5459,0.0033
2015-01-15,09:00,69457.5,1668.50,0.6603,0.5493,0.0211
2015-01-15,10:00,70319.25,1674.50,0.6809,0.5704,0.0475
2015-01-15,11:00,71469.25,1659.25,0.6927,0.5917,0.0671
2015-01-15,12:00,70610.25,1656.00,0.6966,0.588,0.0772
2015-01-15,13:00,68416.75,1660.25,0.694,0.5898,0.0757
2015-01-15,14:00,67209.0,1638.50,0.686,0.5914,0.0583
2015-01-15,15:00,67023.5,1651.25,0.6729,0.5905,0.0275
2015-01-15,16:00,67436.5,1653.50,0.6626,0.5877,0.0047
2015-01-15,17:00,69921.0,1653.25,0.6557,0.5822,0.0
2015-01-15,18:00,69763.0,1636.25,0.6434,0.5857,0.0
2015-01-15,19:00,67808.75,1633.75,0.6248,0.5884,0.0
2015-01-15,20:00,63503.0,1660.00,0.604,0.5896,0.0
2015-01-15,21:00,60058.0,1622.50,0.5842,0.5884,0.0
2015-01-15,22:00,57785.25,1638.00,0.5645,0.5741,0.0
2015-01-15,23:00,53282.75,1587.50,0.5484,0.5491,0.0
2015-01-16,00:00,48985.75,1592.75,0.5457,0.5057,0.0
2015-01-16,01:00,47572.5,1577.25,0.557,0.4889,0.0
2015-01-16,02:00,46611.5,1539.75,0.537,0.496,0.0
2015-01-16,03:00,46974.25,1556.25,0.5125,0.5255,0.0
2015-01-16,04:00,48737.5,1583.25,0.4874,0.545,0.0
2015-01-16,05:00,51631.5,1560.50,0.465,0.5574,0.0
2015-01-16,06:00,58083.25,1595.00,0.4399,0.557,0.0
2015-01-16,07:00,65676.0,1719.50,0.4104,0.5735,0.0001
2015-01-16,08:00,68677.5,1731.00,0.3788,0.5832,0.0081
2015-01-16,09:00,68773.75,1670.00,0.3463,0.5839,0.0478
2015-01-16,10:00,69188.75,1652.25,0.3129,0.5827,0.1018
2015-01-16,11:00,70330.75,1682.75,0.2781,0.5791,0.1364
2015-01-16,12:00,69098.0,1662.50,0.2424,0.5717,0.1405
2015-01-16,13:00,66585.25,1732.25,0.2056,0.563,0.1177
2015-01-16,14:00,65772.0,1670.00,0.1737,0.5407,0.0782
2015-01-16,15:00,65504.0,1639.00,0.143,0.5101,0.0331
2015-01-16,16:00,65842.0,1655.50,0.1181,0.4477,0.0052
2015-01-16,17:00,68543.25,1646.25,0.1065,0.3732,0.0
2015-01-16,18:00,68683.0,1644.00,0.1008,0.3153,0.0
2015-01-16,19:00,66220.5,1614.25,0.0959,0.2923,0.0
2015-01-16,20:00,62129.5,1605.50,0.0908,0.295,0.0
2015-01-16,21:00,57963.0,1621.25,0.0868,0.3063,0.0
2015-01-16,22:00,55038.0,1610.00,0.0831,0.3314,0.0
2015-01-16,23:00,52542.0,1610.50,0.0784,0.3827,0.0
2015-01-17,00:00,49195.5,1609.00,0.152,0.4193,0.0
2015-01-17,01:00,47606.75,1584.50,0.1674,0.4479,0.0
2015-01-17,02:00,46094.0,1617.25,0.1656,0.4504,0.0
2015-01-17,03:00,45942.5,1635.00,0.1672,0.4438,0.0
2015-01-17,04:00,46531.25,1605.25,0.1705,0.4367,0.0
2015-01-17,05:00,46256.0,1610.25,0.174,0.4383,0.0
2015-01-17,06:00,47450.0,1614.50,0.1789,0.4472,0.0
2015-01-17,07:00,51215.75,1644.75,0.184,0.4594,0.0
2015-01-17,08:00,54927.25,1659.25,0.1902,0.4685,0.0032
2015-01-17,09:00,57348.0,1645.25,0.1993,0.4765,0.0292
2015-01-17,10:00,58593.25,1648.75,0.2055,0.4884,0.073
2015-01-17,11:00,59897.5,1656.50,0.2077,0.5021,0.1094
2015-01-17,12:00,58974.25,1658.25,0.2096,0.5138,0.1285
